Cell,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,f_60,r_60,i_60,soh
5,20004.453,0.47593,-0.00803,15829.126,0.48721,0.00785,12516.703,0.49642,0.019,9909.4424,0.50521,0.02902,7835.48,0.51367,0.03624,6217.2461,0.52171,0.04463,4905.291,0.5302,0.04898,3881.2737,0.54093,0.0559,3070.9827,0.55078,0.05929,2430.7778,0.56065,0.06409,1923.1537,0.57039,0.06877,1522.4358,0.58167,0.07468,1203.8446,0.59244,0.07925,952.86591,0.60587,0.08181,754.27557,0.61766,0.08914,596.71857,0.62904,0.09197,471.96338,0.6435,0.09777,373.20856,0.65828,0.1041,295.47278,0.6752,0.10977,233.87738,0.68954,0.11585,185.05922,0.70677,0.12195,146.35823,0.72456,0.12781,115.77804,0.74414,0.13481,91.6721,0.76177,0.14071,72.51701,0.78151,0.14829,57.36816,0.80168,0.15504,45.3629,0.82166,0.16589,35.93134,0.84123,0.17725,28.40909,0.86024,0.19183,22.48202,0.88239,0.21101,17.79613,0.90396,0.23537,14.06813,0.93249,0.26389,11.1448,0.96757,0.29865,8.81772,1.00689,0.3409,6.97545,1.06896,0.39451,5.5173,1.13224,0.42286,4.36941,1.21687,0.48135,3.45686,1.2974,0.50607,2.73547,1.41787,0.52267,2.16054,1.52773,0.53699,1.70952,1.62778,0.51499,1.35352,1.72942,0.47612,1.07079,1.81505,0.43536,0.84734,1.8797,0.38942,0.67072,1.93025,0.34255,0.53067,1.96645,0.29963,0.41976,1.99702,0.26628,0.33183,2.0208,0.24149,0.26261,2.0387,0.22656,0.20791,2.05337,0.21725,0.16452,2.06807,0.21439,0.13007,2.08601,0.22022,0.10309,2.10511,0.23781,0.08153,2.12362,0.26459,0.06443,2.14453,0.29825,0.05102,2.17417,0.32874,0.04042,2.21997,0.37427,0.03192,2.27218,0.43555,0.02528,2.32323,0.5001,0.01999,2.38527,0.55662,51
5,20004.453,0.4557,-0.019,15829.126,0.46445,-0.00264,12516.703,0.46964,0.00972,9909.4424,0.47812,0.01919,7835.48,0.487,0.02948,6217.2461,0.49376,0.03605,4905.291,0.50222,0.04256,3881.2737,0.51088,0.04728,3070.9827,0.52035,0.05366,2430.7778,0.5274,0.05747,1923.1537,0.53707,0.06336,1522.4358,0.54719,0.06788,1203.8446,0.55781,0.07278,952.86591,0.57105,0.07699,754.27557,0.58139,0.08227,596.71857,0.59502,0.08719,471.96338,0.60484,0.09112,373.20856,0.61725,0.0964,295.47278,0.63467,0.10045,233.87738,0.64724,0.1067,185.05922,0.66573,0.11309,146.35823,0.6794,0.12273,115.77804,0.69778,0.1282,91.6721,0.71676,0.13565,72.51701,0.73368,0.14819,57.36816,0.74483,0.14705,45.3629,0.76379,0.15802,35.93134,0.79984,0.18181,28.40909,0.80356,0.20248,22.48202,0.83374,0.22966,17.79613,0.88167,0.24596,14.06813,0.89308,0.23877,11.1448,0.96011,0.31941,8.81772,0.95903,0.30264,6.97545,1.07179,0.29252,5.5173,1.1868,0.38064,4.36941,1.18493,0.43758,3.45686,1.18231,0.38553,2.73547,1.24766,0.26529,2.16054,1.40946,0.16026,1.70952,1.60902,0.16292,1.35352,1.74278,0.28673,1.07079,1.73007,0.45951,0.84734,1.5618,0.56982,0.67072,1.33798,0.53665,0.53067,1.12527,0.2785,0.41976,1.13478,-0.13702,0.33183,1.4809,-0.53026,0.26261,2.10218,-0.64,0.20791,2.78123,-0.29569,0.16452,3.18625,0.48265,0.13007,3.07771,1.42755,0.10309,2.4426,2.11384,0.08153,1.57781,2.21976,0.06443,0.97031,1.80273,0.05102,0.801,0.73542,0.04042,1.53309,-0.46922,0.03192,3.23322,-1.28715,0.02528,5.62415,-1.14345,0.01999,9.8796,3.4372,51
5,20004.453,0.46287,-0.01441,15829.126,0.47134,-0.0009,12516.703,0.47771,0.01149,9909.4424,0.48651,0.02249,7835.48,0.49375,0.03066,6217.2461,0.50526,0.03721,4905.291,0.51155,0.04377,3881.2737,0.52053,0.05015,3070.9827,0.52704,0.05518,2430.7778,0.53804,0.05943,1923.1537,0.54787,0.06502,1522.4358,0.55681,0.069,1203.8446,0.56821,0.07484,952.86591,0.58031,0.07895,754.27557,0.5909,0.08392,596.71857,0.60373,0.08782,471.96338,0.61689,0.09533,373.20856,0.63067,0.10032,295.47278,0.64685,0.10328,233.87738,0.6617,0.1112,185.05922,0.67753,0.11395,146.35823,0.69357,0.12615,115.77804,0.71281,0.134,91.6721,0.73087,0.13781,72.51701,0.74718,0.14981,57.36816,0.75635,0.15042,45.3629,0.77592,0.16374,35.93134,0.81604,0.18266,28.40909,0.82213,0.20842,22.48202,0.85444,0.23325,17.79613,0.90003,0.24453,14.06813,0.90075,0.24429,11.1448,0.9837,0.3218,8.81772,0.96565,0.32215,6.97545,1.06976,0.30727,5.5173,1.21478,0.38789,4.36941,1.22515,0.48161,3.45686,1.21078,0.4511,2.73547,1.26011,0.33479,2.16054,1.41608,0.20181,1.70952,1.64989,0.16704,1.35352,1.84413,0.27676,1.07079,1.89408,0.47817,0.84734,1.75315,0.65145,0.67072,1.5109,0.68527,0.53067,1.21317,0.46551,0.41976,1.12398,0.02091,0.33183,1.40074,-0.46854,0.26261,2.04406,-0.70673,0.20791,2.81712,-0.46979,0.16452,3.38938,0.2517,0.13007,3.48413,1.22502,0.10309,3.04412,2.06142,0.08153,2.27467,2.42888,0.06443,1.63023,2.29556,0.05102,1.1653,1.40541,0.04042,3.03108,-1.09404,0.03192,5.9976,-2.01432,0.02528,10.86265,-1.12105,0.01999,16.88023,3.55748,51
5,20004.453,0.46353,-0.01491,15829.126,0.47294,7e-05,12516.703,0.47903,0.01201,9909.4424,0.48817,0.02129,7835.48,0.49559,0.0298,6217.2461,0.50387,0.03751,4905.291,0.51214,0.04375,3881.2737,0.51893,0.04949,3070.9827,0.52582,0.05515,2430.7778,0.53771,0.05999,1923.1537,0.54845,0.06483,1522.4358,0.55767,0.07024,1203.8446,0.56878,0.07426,952.86591,0.58123,0.07902,754.27557,0.59079,0.08329,596.71857,0.60381,0.08699,471.96338,0.61652,0.09531,373.20856,0.62801,0.10031,295.47278,0.64607,0.10434,233.87738,0.66055,0.1105,185.05922,0.67697,0.11462,146.35823,0.69354,0.12621,115.77804,0.71265,0.13357,91.6721,0.73089,0.13751,72.51701,0.74527,0.15086,57.36816,0.75728,0.15139,45.3629,0.77445,0.16344,35.93134,0.81464,0.1832,28.40909,0.82199,0.2079,22.48202,0.85219,0.23321,17.79613,0.90049,0.24606,14.06813,0.90249,0.24003,11.1448,0.98072,0.32433,8.81772,0.96606,0.31566,6.97545,1.07702,0.30245,5.5173,1.21362,0.38785,4.36941,1.21789,0.47565,3.45686,1.20624,0.43951,2.73547,1.25901,0.31729,2.16054,1.42202,0.1899,1.70952,1.6527,0.16761,1.35352,1.83425,0.28466,1.07079,1.86466,0.48469,0.84734,1.71006,0.64353,0.67072,1.46684,0.65517,0.53067,1.18994,0.42019,0.41976,1.13048,-0.03195,0.33183,1.44141,-0.50365,0.26261,2.09577,-0.69865,0.20791,2.84687,-0.41589,0.16452,3.36604,0.33662,0.13007,3.39233,1.29718,0.10309,2.89874,2.07837,0.08153,2.126,2.36502,0.06443,1.516,2.16405,0.05102,1.14048,1.22577,0.04042,3.23697,-1.14866,0.03192,6.22907,-1.85236,0.02528,10.95312,-0.67078,0.01999,16.54811,4.21212,51
5,20004.453,0.46271,-0.01868,15829.126,0.46561,-0.002,12516.703,0.4718,0.01048,9909.4424,0.47911,0.02097,7835.48,0.48659,0.0285,6217.2461,0.49442,0.03556,4905.291,0.50183,0.04228,3881.2737,0.51125,0.0488,3070.9827,0.51988,0.0531,2430.7778,0.52978,0.05883,1923.1537,0.53898,0.06328,1522.4358,0.54759,0.06761,1203.8446,0.55914,0.07214,952.86591,0.57128,0.07736,754.27557,0.58183,0.08375,596.71857,0.59556,0.08677,471.96338,0.60811,0.09188,373.20856,0.62034,0.09606,295.47278,0.63593,0.10077,233.87738,0.64792,0.10569,185.05922,0.66766,0.11325,146.35823,0.68263,0.11862,115.77804,0.69957,0.126,91.6721,0.71833,0.13211,72.51701,0.73441,0.14054,57.36816,0.75241,0.14773,45.3629,0.77275,0.15933,35.93134,0.79264,0.17249,28.40909,0.81423,0.18705,22.48202,0.83779,0.2058,17.79613,0.86614,0.22891,14.06813,0.9011,0.25591,11.1448,0.94307,0.28113,8.81772,0.99248,0.30541,6.97545,1.0492,0.32988,5.5173,1.12114,0.33692,4.36941,1.18055,0.34643,3.45686,1.25307,0.33489,2.73547,1.32256,0.32335,2.16054,1.3755,0.29856,1.70952,1.4241,0.2671,1.35352,1.46395,0.2387,1.07079,1.49313,0.21271,0.84734,1.5149,0.19045,0.67072,1.53228,0.17126,0.53067,1.54678,0.15639,0.41976,1.55916,0.14687,0.33183,1.57023,0.1429,0.26261,1.58091,0.14274,0.20791,1.59373,0.14718,0.16452,1.60872,0.15795,0.13007,1.62503,0.1782,0.10309,1.63755,0.20601,0.08153,1.64822,0.23638,0.06443,1.66406,0.26892,0.05102,1.69026,0.30066,0.04042,1.72663,0.34334,0.03192,1.76904,0.39161,0.02528,1.82732,0.43906,0.01999,1.91045,0.49675,51
5,20004.453,0.46349,-0.01469,15829.126,0.47193,0.00059,12516.703,0.47774,0.01291,9909.4424,0.48517,0.02224,7835.48,0.49386,0.0308,6217.2461,0.50347,0.03701,4905.291,0.50994,0.04407,3881.2737,0.51972,0.04888,3070.9827,0.52828,0.05521,2430.7778,0.53814,0.06032,1923.1537,0.54753,0.06532,1522.4358,0.55836,0.07008,1203.8446,0.56785,0.07439,952.86591,0.58032,0.0801,754.27557,0.59065,0.08313,596.71857,0.60504,0.08899,471.96338,0.61664,0.09423,373.20856,0.63137,0.10037,295.47278,0.64462,0.10586,233.87738,0.66159,0.11201,185.05922,0.67544,0.11717,146.35823,0.69341,0.12412,115.77804,0.71221,0.13278,91.6721,0.7292,0.13819,72.51701,0.74931,0.14647,57.36816,0.76939,0.15639,45.3629,0.78903,0.16731,35.93134,0.80875,0.17773,28.40909,0.83163,0.1941,22.48202,0.85585,0.21492,17.79613,0.88289,0.23864,14.06813,0.91922,0.26426,11.1448,0.96038,0.29368,8.81772,1.00909,0.32245,6.97545,1.06919,0.35576,5.5173,1.14175,0.36546,4.36941,1.20917,0.38904,3.45686,1.28642,0.38101,2.73547,1.36874,0.37568,2.16054,1.43569,0.35665,1.70952,1.49453,0.32553,1.35352,1.54749,0.29434,1.07079,1.58731,0.26514,0.84734,1.61684,0.23893,0.67072,1.64066,0.21742,0.53067,1.6611,0.1989,0.41976,1.67882,0.18811,0.33183,1.69423,0.18332,0.26261,1.70876,0.18396,0.20791,1.7239,0.18837,0.16452,1.74264,0.19993,0.13007,1.76455,0.22216,0.10309,1.78368,0.25446,0.08153,1.79935,0.29189,0.06443,1.82091,0.33442,0.05102,1.85267,0.37267,0.04042,1.89669,0.42605,0.03192,1.94672,0.49243,0.02528,2.00617,0.55986,0.01999,2.09212,0.63229,51
5,20004.453,0.4632,-0.0148,15829.126,0.47103,-0.00088,12516.703,0.47833,0.01349,9909.4424,0.48502,0.02326,7835.48,0.49508,0.03021,6217.2461,0.50259,0.03762,4905.291,0.51067,0.04406,3881.2737,0.52038,0.04924,3070.9827,0.5278,0.05383,2430.7778,0.53558,0.05969,1923.1537,0.54832,0.06491,1522.4358,0.55895,0.06933,1203.8446,0.56957,0.07342,952.86591,0.58069,0.07977,754.27557,0.59237,0.08519,596.71857,0.60469,0.0887,471.96338,0.61717,0.09595,373.20856,0.63181,0.10227,295.47278,0.6465,0.10563,233.87738,0.66092,0.11117,185.05922,0.67638,0.11812,146.35823,0.69404,0.12424,115.77804,0.71056,0.13065,91.6721,0.7307,0.13851,72.51701,0.74831,0.14609,57.36816,0.76803,0.15627,45.3629,0.78881,0.16736,35.93134,0.80965,0.17731,28.40909,0.83093,0.19352,22.48202,0.85486,0.21668,17.79613,0.88383,0.23752,14.06813,0.91698,0.26725,11.1448,0.95721,0.29323,8.81772,1.01004,0.32565,6.97545,1.07059,0.34359,5.5173,1.13268,0.37249,4.36941,1.21229,0.37486,3.45686,1.29093,0.38626,2.73547,1.35969,0.37114,2.16054,1.43481,0.34616,1.70952,1.49493,0.32082,1.35352,1.54016,0.29094,1.07079,1.57906,0.25981,0.84734,1.61031,0.23246,0.67072,1.63525,0.21148,0.53067,1.65457,0.1973,0.41976,1.66945,0.18748,0.33183,1.68355,0.1823,0.26261,1.69866,0.18149,0.20791,1.71415,0.18823,0.16452,1.72938,0.2015,0.13007,1.74536,0.21837,0.10309,1.76736,0.24108,0.08153,1.79808,0.27495,0.06443,1.83106,0.32361,0.05102,1.85941,0.38554,0.04042,1.88654,0.44534,0.03192,1.92899,0.50345,0.02528,1.99056,0.56973,0.01999,2.06487,0.65079,51
5,20004.453,0.45805,-0.01645,15829.126,0.46277,-0.00141,12516.703,0.47123,0.0085,9909.4424,0.47656,0.0209,7835.48,0.48433,0.02834,6217.2461,0.49314,0.03619,4905.291,0.50102,0.04374,3881.2737,0.50966,0.04805,3070.9827,0.51717,0.0535,2430.7778,0.52651,0.05769,1923.1537,0.5364,0.06328,1522.4358,0.54608,0.06906,1203.8446,0.55762,0.07224,952.86591,0.5696,0.07732,754.27557,0.58048,0.08111,596.71857,0.59306,0.08583,471.96338,0.60511,0.09116,373.20856,0.6174,0.09644,295.47278,0.63227,0.10097,233.87738,0.64728,0.10549,185.05922,0.66349,0.11068,146.35823,0.6782,0.11715,115.77804,0.69609,0.12408,91.6721,0.71118,0.13163,72.51701,0.72984,0.13855,57.36816,0.74802,0.14635,45.3629,0.76704,0.1567,35.93134,0.78763,0.1691,28.40909,0.80761,0.18513,22.48202,0.83307,0.20426,17.79613,0.86137,0.22756,14.06813,0.89546,0.2516,11.1448,0.93328,0.27562,8.81772,0.98429,0.3004,6.97545,1.05123,0.32043,5.5173,1.10145,0.33292,4.36941,1.17524,0.33546,3.45686,1.23791,0.32959,2.73547,1.30655,0.30599,2.16054,1.36975,0.2871,1.70952,1.41299,0.26731,1.35352,1.44406,0.24081,1.07079,1.46594,0.21207,0.84734,1.48327,0.1849,0.67072,1.50079,0.15825,0.53067,1.52141,0.13683,0.41976,1.54716,0.1249,0.33183,1.57263,0.12868,0.26261,1.58991,0.14707,0.20791,1.59495,0.17244,0.16452,1.58677,0.19377,0.13007,1.57711,0.20482,0.10309,1.5777,0.20665,0.08153,1.59481,0.20906,0.06443,1.62955,0.22287,0.05102,1.68193,0.24438,0.04042,1.75576,0.29031,0.03192,1.83561,0.37257,0.02528,1.89629,0.48471,0.01999,1.92515,0.59995,51
5,20004.453,0.45826,-0.01533,15829.126,0.46642,-0.0008,12516.703,0.47268,0.01146,9909.4424,0.47976,0.02075,7835.48,0.48855,0.02889,6217.2461,0.496,0.03783,4905.291,0.5047,0.04255,3881.2737,0.51439,0.05005,3070.9827,0.52302,0.05434,2430.7778,0.53074,0.05807,1923.1537,0.54009,0.06216,1522.4358,0.54973,0.06743,1203.8446,0.56121,0.07204,952.86591,0.57063,0.07819,754.27557,0.58314,0.08139,596.71857,0.5953,0.08382,471.96338,0.60778,0.08993,373.20856,0.62165,0.09573,295.47278,0.63512,0.0996,233.87738,0.65051,0.10275,185.05922,0.66629,0.10974,146.35823,0.68349,0.1168,115.77804,0.69788,0.12219,91.6721,0.71506,0.12772,72.51701,0.73283,0.13636,57.36816,0.74923,0.1466,45.3629,0.76874,0.15882,35.93134,0.79056,0.16405,28.40909,0.81522,0.18377,22.48202,0.83908,0.199,17.79613,0.86306,0.21779,14.06813,0.89017,0.25175,11.1448,0.94192,0.26335,8.81772,0.9827,0.31007,6.97545,1.03042,0.31083,5.5173,1.09779,0.30484,4.36941,1.19741,0.32286,3.45686,1.25196,0.35295,2.73547,1.28016,0.34275,2.16054,1.30827,0.29918,1.70952,1.35025,0.23134,1.35352,1.42177,0.16746,1.07079,1.51005,0.13996,0.84734,1.58444,0.1636,0.67072,1.61625,0.21368,0.53067,1.58591,0.27687,0.41976,1.5089,0.29457,0.33183,1.42904,0.24518,0.26261,1.39884,0.14215,0.20791,1.44946,0.03252,0.16452,1.57248,-0.0287,0.13007,1.72779,-0.00286,0.10309,1.85306,0.11091,0.08153,1.90494,0.27657,0.06443,1.88759,0.42119,0.05102,1.79926,0.52855,0.04042,1.71585,0.55013,0.03192,1.69686,0.51229,0.02528,1.76189,0.46455,0.01999,1.90282,0.44891,51
5,20004.453,0.45653,-0.01543,15829.126,0.46544,-0.00202,12516.703,0.47185,0.01145,9909.4424,0.48019,0.02118,7835.48,0.48912,0.02847,6217.2461,0.4967,0.03617,4905.291,0.50464,0.04305,3881.2737,0.51175,0.04744,3070.9827,0.52183,0.05422,2430.7778,0.53096,0.05844,1923.1537,0.53942,0.06249,1522.4358,0.55102,0.06695,1203.8446,0.56074,0.07244,952.86591,0.57139,0.07635,754.27557,0.58282,0.07967,596.71857,0.59596,0.08479,471.96338,0.60967,0.08909,373.20856,0.62176,0.09623,295.47278,0.6371,0.09908,233.87738,0.65293,0.10612,185.05922,0.66695,0.11023,146.35823,0.6834,0.11641,115.77804,0.6995,0.12286,91.6721,0.71754,0.12762,72.51701,0.73427,0.13715,57.36816,0.74758,0.14646,45.3629,0.76612,0.15574,35.93134,0.79231,0.16582,28.40909,0.80918,0.18761,22.48202,0.83685,0.20639,17.79613,0.86852,0.22181,14.06813,0.88912,0.24158,11.1448,0.94721,0.27307,8.81772,0.97185,0.29686,6.97545,1.03319,0.30092,5.5173,1.12378,0.31101,4.36941,1.18026,0.34986,3.45686,1.21603,0.34334,2.73547,1.25718,0.30805,2.16054,1.31503,0.24894,1.70952,1.39858,0.19884,1.35352,1.48433,0.18702,1.07079,1.5411,0.21542,0.84734,1.54598,0.25885,0.67072,1.51335,0.28173,0.53067,1.44186,0.26052,0.41976,1.39302,0.18112,0.33183,1.40617,0.0716,0.26261,1.4949,-0.0153,0.20791,1.63154,-0.03169,0.16452,1.76629,0.04106,0.13007,1.83921,0.18265,0.10309,1.82484,0.33621,0.08153,1.74044,0.44353,0.06443,1.65883,0.47949,0.05102,1.59381,0.43775,0.04042,1.61338,0.36695,0.03192,1.7169,0.31493,0.02528,1.88509,0.32063,0.01999,2.08977,0.4043,51
5,20004.453,0.46239,-0.01316,15829.126,0.47246,0.0022,12516.703,0.47826,0.0131,9909.4424,0.48625,0.0239,7835.48,0.49453,0.0327,6217.2461,0.50261,0.03848,4905.291,0.51145,0.04488,3881.2737,0.52104,0.05075,3070.9827,0.52998,0.05717,2430.7778,0.53855,0.06133,1923.1537,0.54815,0.06467,1522.4358,0.55806,0.06999,1203.8446,0.56903,0.07625,952.86591,0.58109,0.07842,754.27557,0.59246,0.08454,596.71857,0.60613,0.08851,471.96338,0.61986,0.09278,373.20856,0.63235,0.09889,295.47278,0.64809,0.10491,233.87738,0.66322,0.10966,185.05922,0.67753,0.11295,146.35823,0.69513,0.12067,115.77804,0.71254,0.1274,91.6721,0.73127,0.13467,72.51701,0.74868,0.1411,57.36816,0.76774,0.14987,45.3629,0.78659,0.15923,35.93134,0.80796,0.17203,28.40909,0.83037,0.18812,22.48202,0.85587,0.2065,17.79613,0.88419,0.22616,14.06813,0.91865,0.24792,11.1448,0.96528,0.26998,8.81772,1.00858,0.29087,6.97545,1.07048,0.30709,5.5173,1.13312,0.30561,4.36941,1.19579,0.31564,3.45686,1.2472,0.30132,2.73547,1.30115,0.2816,2.16054,1.34741,0.2533,1.70952,1.3891,0.22006,1.35352,1.42999,0.19372,1.07079,1.46415,0.18061,0.84734,1.48504,0.17813,0.67072,1.49145,0.17936,0.53067,1.48056,0.17536,0.41976,1.46379,0.15712,0.33183,1.45651,0.12104,0.26261,1.47562,0.07472,0.20791,1.53226,0.03903,0.16452,1.62358,0.04305,0.13007,1.7229,0.11518,0.10309,1.77923,0.26125,0.08153,1.74081,0.44912,0.06443,1.60587,0.60326,0.05102,1.34292,0.63149,0.04042,1.09801,0.45124,0.03192,1.03417,0.07025,0.02528,1.30044,-0.36365,0.01999,1.93441,-0.62517,51
5,20004.453,0.46228,-0.01305,15829.126,0.4711,0.00225,12516.703,0.47847,0.01431,9909.4424,0.48627,0.02487,7835.48,0.49338,0.03156,6217.2461,0.50204,0.04001,4905.291,0.51077,0.04526,3881.2737,0.51957,0.04989,3070.9827,0.52995,0.05644,2430.7778,0.53821,0.0605,1923.1537,0.54732,0.06515,1522.4358,0.55838,0.06982,1203.8446,0.56884,0.07405,952.86591,0.57969,0.07863,754.27557,0.59131,0.08278,596.71857,0.60601,0.08792,471.96338,0.618,0.09248,373.20856,0.63127,0.09792,295.47278,0.64649,0.10358,233.87738,0.66097,0.10896,185.05922,0.67743,0.11361,146.35823,0.69257,0.12024,115.77804,0.71004,0.12501,91.6721,0.72688,0.13331,72.51701,0.74505,0.1391,57.36816,0.76532,0.14752,45.3629,0.78556,0.15889,35.93134,0.80106,0.17011,28.40909,0.8255,0.18379,22.48202,0.84975,0.20256,17.79613,0.87548,0.22309,14.06813,0.91336,0.25072,11.1448,0.95309,0.27275,8.81772,1.00614,0.29458,6.97545,1.05711,0.32202,5.5173,1.12132,0.32437,4.36941,1.18017,0.32538,3.45686,1.25594,0.31232,2.73547,1.323,0.3104,2.16054,1.36994,0.29598,1.70952,1.40449,0.26954,1.35352,1.43065,0.23543,1.07079,1.45542,0.1964,0.84734,1.4873,0.15803,0.67072,1.5246,0.13227,0.53067,1.57048,0.12749,0.41976,1.60544,0.15264,0.33183,1.61118,0.19876,0.26261,1.57797,0.24071,0.20791,1.51383,0.2508,0.16452,1.44874,0.20804,0.13007,1.42367,0.11132,0.10309,1.48279,-0.00789,0.08153,1.64887,-0.09082,0.06443,1.87667,-0.07208,0.05102,2.14688,0.13926,0.04042,2.27949,0.54017,0.03192,2.13538,1.02108,0.02528,1.68495,1.36342,0.01999,1.02471,1.34398,51
5,20004.453,0.46353,-0.01291,15829.126,0.47312,-7e-05,12516.703,0.48073,0.01538,9909.4424,0.48685,0.02482,7835.48,0.49493,0.03223,6217.2461,0.50204,0.03977,4905.291,0.51226,0.04668,3881.2737,0.51903,0.05171,3070.9827,0.52924,0.05517,2430.7778,0.53944,0.06108,1923.1537,0.54802,0.06551,1522.4358,0.55919,0.07053,1203.8446,0.57074,0.07416,952.86591,0.58079,0.07817,754.27557,0.59383,0.08242,596.71857,0.60472,0.08729,471.96338,0.61817,0.09325,373.20856,0.63377,0.09767,295.47278,0.64822,0.10323,233.87738,0.66346,0.10902,185.05922,0.67819,0.11464,146.35823,0.69557,0.12116,115.77804,0.71132,0.1266,91.6721,0.72937,0.13247,72.51701,0.74741,0.13991,57.36816,0.76693,0.14758,45.3629,0.78589,0.15875,35.93134,0.80454,0.16994,28.40909,0.82602,0.18486,22.48202,0.84901,0.20229,17.79613,0.87769,0.22642,14.06813,0.91542,0.24934,11.1448,0.95393,0.27266,8.81772,1.00591,0.29329,6.97545,1.06494,0.32154,5.5173,1.12277,0.32193,4.36941,1.18284,0.32667,3.45686,1.25261,0.30946,2.73547,1.32403,0.30017,2.16054,1.37478,0.29025,1.70952,1.40751,0.26913,1.35352,1.43025,0.23947,1.07079,1.4486,0.20269,0.84734,1.47213,0.1617,0.67072,1.50458,0.12923,0.53067,1.55088,0.1119,0.41976,1.59641,0.12469,0.33183,1.62297,0.16897,0.26261,1.61015,0.22711,0.20791,1.55486,0.26864,0.16452,1.47423,0.26311,0.13007,1.40801,0.19235,0.10309,1.4061,0.06681,0.08153,1.51359,-0.0664,0.06443,1.7104,-0.13292,0.05102,2.02616,-0.05218,0.04042,2.30672,0.26864,0.03192,2.37328,0.7766,0.02528,2.10121,1.3034,0.01999,1.48815,1.60647,51
5,20004.453,0.46997,-0.01146,15829.126,0.47558,0.00383,12516.703,0.48335,0.01507,9909.4424,0.49265,0.02558,7835.48,0.50062,0.03268,6217.2461,0.50982,0.03908,4905.291,0.51845,0.04794,3881.2737,0.52793,0.05247,3070.9827,0.53504,0.05622,2430.7778,0.54612,0.06195,1923.1537,0.55741,0.06781,1522.4358,0.56853,0.07123,1203.8446,0.57837,0.07664,952.86591,0.59059,0.08193,754.27557,0.602,0.08601,596.71857,0.61541,0.09044,471.96338,0.62997,0.09592,373.20856,0.64348,0.10095,295.47278,0.65867,0.10655,233.87738,0.67561,0.11437,185.05922,0.69322,0.12069,146.35823,0.70902,0.12722,115.77804,0.72807,0.13412,91.6721,0.74784,0.1388,72.51701,0.76508,0.14816,57.36816,0.78256,0.15415,45.3629,0.80089,0.16427,35.93134,0.82684,0.17736,28.40909,0.84479,0.19518,22.48202,0.87216,0.2161,17.79613,0.90373,0.23392,14.06813,0.92678,0.25023,11.1448,0.98141,0.29458,8.81772,1.00903,0.31106,6.97545,1.07815,0.32172,5.5173,1.17409,0.3581,4.36941,1.2175,0.39173,3.45686,1.26918,0.37579,2.73547,1.33183,0.33214,2.16054,1.41824,0.2731,1.70952,1.52121,0.23928,1.35352,1.59947,0.24593,1.07079,1.62838,0.27521,0.84734,1.59977,0.29624,0.67072,1.54467,0.28072,0.53067,1.47577,0.20716,0.41976,1.45606,0.08982,0.33183,1.51462,-0.02455,0.26261,1.6381,-0.07963,0.20791,1.77994,-0.03925,0.16452,1.87253,0.09473,0.13007,1.86667,0.27679,0.10309,1.74903,0.43336,0.08153,1.55626,0.49909,0.06443,1.37699,0.46498,0.05102,1.22589,0.27545,0.04042,1.24086,-0.01612,0.03192,1.5001,-0.31389,0.02528,2.03253,-0.44077,0.01999,2.72712,-0.18975,51
