cell,id,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,f_60,r_60,i_60,temperature,soh,soc
2,6534,20004.453,0.40221,-0.00275,15829.126,0.41268,0.0113,12516.703,0.42167,0.01993,9909.4424,0.43097,0.03013,7835.48,0.44032,0.035,6217.2461,0.44831,0.03914,4905.291,0.45813,0.04352,3881.2737,0.46699,0.04592,3070.9827,0.47428,0.04892,2430.7778,0.48157,0.05127,1923.1537,0.48934,0.0532,1522.4358,0.49876,0.05579,1203.8446,0.50731,0.05925,952.86591,0.51556,0.06116,754.27557,0.52511,0.06392,596.71857,0.53539,0.06515,471.96338,0.54368,0.06838,373.20856,0.55373,0.07199,295.47278,0.562,0.07443,233.87738,0.57366,0.07839,185.05922,0.58402,0.0826,146.35823,0.59544,0.08883,115.77804,0.60778,0.09309,91.6721,0.61838,0.09894,72.51701,0.63233,0.10966,57.36816,0.64673,0.11772,45.3629,0.66207,0.12943,35.93134,0.67975,0.14116,28.40909,0.69886,0.15306,22.48202,0.72379,0.16943,17.79613,0.75504,0.18474,14.06813,0.79191,0.1974,11.1448,0.83008,0.20582,8.81772,0.8701,0.20871,6.97545,0.91488,0.20707,5.5173,0.95241,0.19303,4.36941,0.98892,0.18178,3.45686,1.01595,0.16171,2.73547,1.0413,0.14417,2.16054,1.06057,0.128,1.70952,1.0738,0.11263,1.35352,1.08422,0.09939,1.07079,1.09342,0.08942,0.84734,1.10143,0.08331,0.67072,1.10736,0.0794,0.53067,1.11238,0.07735,0.41976,1.11887,0.0772,0.33183,1.12677,0.08213,0.26261,1.13317,0.08978,0.20791,1.1394,0.09846,0.16452,1.14817,0.10861,0.13007,1.16116,0.12148,0.10309,1.17578,0.14012,0.08153,1.19044,0.16387,0.06443,1.20712,0.18888,0.05102,1.2308,0.21059,0.04042,1.26452,0.24136,0.03192,1.30243,0.28221,0.02528,1.33593,0.32483,0.01999,1.3746,0.35927,45,78,90
2,6535,20004.453,0.4011,-0.00273,15829.126,0.40981,0.0108,12516.703,0.42063,0.02139,9909.4424,0.43105,0.02969,7835.48,0.43869,0.03407,6217.2461,0.44737,0.04027,4905.291,0.45605,0.04468,3881.2737,0.46514,0.04602,3070.9827,0.47219,0.04993,2430.7778,0.48083,0.05196,1923.1537,0.48936,0.05342,1522.4358,0.49822,0.05551,1203.8446,0.50676,0.05755,952.86591,0.5157,0.06057,754.27557,0.52412,0.06367,596.71857,0.53459,0.06483,471.96338,0.54381,0.06781,373.20856,0.55437,0.07245,295.47278,0.5631,0.07417,233.87738,0.57457,0.07891,185.05922,0.58471,0.0841,146.35823,0.59513,0.08737,115.77804,0.60771,0.09361,91.6721,0.61985,0.09993,72.51701,0.63189,0.10771,57.36816,0.6467,0.11773,45.3629,0.66187,0.12741,35.93134,0.67949,0.13992,28.40909,0.69817,0.15374,22.48202,0.72357,0.17088,17.79613,0.75419,0.18513,14.06813,0.78816,0.19714,11.1448,0.82751,0.20589,8.81772,0.8702,0.20984,6.97545,0.91371,0.20237,5.5173,0.95062,0.1959,4.36941,0.9879,0.17889,3.45686,1.01685,0.16419,2.73547,1.03897,0.14469,2.16054,1.05874,0.12635,1.70952,1.07364,0.11162,1.35352,1.08375,0.09978,1.07079,1.09191,0.08973,0.84734,1.09905,0.08289,0.67072,1.1057,0.07841,0.53067,1.11193,0.07782,0.41976,1.11708,0.07881,0.33183,1.12323,0.08139,0.26261,1.1317,0.08743,0.20791,1.14053,0.09745,0.16452,1.14868,0.11111,0.13007,1.15755,0.12482,0.10309,1.17095,0.13996,0.08153,1.18989,0.15944,0.06443,1.21193,0.18595,0.05102,1.23163,0.21635,0.04042,1.2561,0.24409,0.03192,1.29388,0.27325,0.02528,1.33946,0.31445,0.01999,1.38676,0.36352,45,78,90
2,6536,20004.453,0.40158,-0.00281,15829.126,0.41098,0.01088,12516.703,0.42009,0.02073,9909.4424,0.43002,0.02889,7835.48,0.43916,0.03539,6217.2461,0.44954,0.03982,4905.291,0.45642,0.04237,3881.2737,0.46233,0.0464,3070.9827,0.47341,0.0494,2430.7778,0.48111,0.05234,1923.1537,0.48949,0.05412,1522.4358,0.4978,0.05507,1203.8446,0.50624,0.05813,952.86591,0.51513,0.06011,754.27557,0.52462,0.0635,596.71857,0.53413,0.06532,471.96338,0.54428,0.06811,373.20856,0.55274,0.07178,295.47278,0.5635,0.07368,233.87738,0.57347,0.07874,185.05922,0.58428,0.08286,146.35823,0.5953,0.08875,115.77804,0.60655,0.09476,91.6721,0.61979,0.1006,72.51701,0.63152,0.10898,57.36816,0.64602,0.11639,45.3629,0.66069,0.12779,35.93134,0.67862,0.14151,28.40909,0.69865,0.15425,22.48202,0.72461,0.1707,17.79613,0.75371,0.18401,14.06813,0.79127,0.19717,11.1448,0.82929,0.20694,8.81772,0.8702,0.2081,6.97545,0.91078,0.20483,5.5173,0.95116,0.19307,4.36941,0.98327,0.18006,3.45686,1.01455,0.16046,2.73547,1.03824,0.14322,2.16054,1.05622,0.12616,1.70952,1.06945,0.11078,1.35352,1.08152,0.09798,1.07079,1.08979,0.08982,0.84734,1.09714,0.08295,0.67072,1.10293,0.07951,0.53067,1.10914,0.07617,0.41976,1.11516,0.0777,0.33183,1.12182,0.08232,0.26261,1.12765,0.08879,0.20791,1.13521,0.09594,0.16452,1.14591,0.10711,0.13007,1.15877,0.12406,0.10309,1.17051,0.14445,0.08153,1.18355,0.16449,0.06443,1.20256,0.18673,0.05102,1.23072,0.20934,0.04042,1.26069,0.24321,0.03192,1.2898,0.28034,0.02528,1.32591,0.31391,0.01999,1.37642,0.34949,45,78,90
2,6443,20004.453,0.47034,-0.02154,15829.126,0.47673,-0.00584,12516.703,0.48272,0.00541,9909.4424,0.49133,0.01614,7835.48,0.49853,0.02308,6217.2461,0.50414,0.03145,4905.291,0.51201,0.03721,3881.2737,0.52012,0.04315,3070.9827,0.52796,0.04829,2430.7778,0.53732,0.0513,1923.1537,0.54516,0.05589,1522.4358,0.55419,0.05994,1203.8446,0.56483,0.06425,952.86591,0.57558,0.06789,754.27557,0.58619,0.07078,596.71857,0.59599,0.07425,471.96338,0.60708,0.07758,373.20856,0.61931,0.082,295.47278,0.63069,0.08642,233.87738,0.64156,0.09029,185.05922,0.65528,0.09454,146.35823,0.66894,0.09913,115.77804,0.68297,0.10695,91.6721,0.69904,0.11284,72.51701,0.71678,0.11993,57.36816,0.73542,0.13039,45.3629,0.75646,0.13749,35.93134,0.78176,0.14509,28.40909,0.80897,0.1502,22.48202,0.83989,0.1506,17.79613,0.86926,0.14685,14.06813,0.89624,0.13919,11.1448,0.92259,0.12735,8.81772,0.94212,0.11476,6.97545,0.95819,0.10034,5.5173,0.96893,0.08695,4.36941,0.981,0.07718,3.45686,0.98824,0.06777,2.73547,0.99431,0.05988,2.16054,0.99973,0.05413,1.70952,1.00498,0.05003,1.35352,1.00771,0.04783,1.07079,1.01191,0.04597,0.84734,1.01567,0.04577,0.67072,1.01995,0.04749,0.53067,1.02362,0.04989,0.41976,1.0275,0.05452,0.33183,1.03246,0.05941,0.26261,1.03891,0.06614,0.20791,1.046,0.07633,0.16452,1.05295,0.08958,0.13007,1.05933,0.1038,0.10309,1.06807,0.11796,0.08153,1.08099,0.13518,0.06443,1.09731,0.15732,0.05102,1.11434,0.18319,0.04042,1.13463,0.20896,0.03192,1.16489,0.23683,0.02528,1.20435,0.27433,0.01999,1.24488,0.32368,35,78,50
2,6444,20004.453,0.47154,-0.01946,15829.126,0.4767,-0.00536,12516.703,0.48359,0.00637,9909.4424,0.49229,0.01657,7835.48,0.49811,0.02507,6217.2461,0.50538,0.03193,4905.291,0.51282,0.03699,3881.2737,0.51935,0.04391,3070.9827,0.52914,0.04813,2430.7778,0.53666,0.05138,1923.1537,0.54675,0.05704,1522.4358,0.55612,0.06057,1203.8446,0.5648,0.06406,952.86591,0.57583,0.06671,754.27557,0.58533,0.07087,596.71857,0.59713,0.07553,471.96338,0.60862,0.07829,373.20856,0.62029,0.08265,295.47278,0.6325,0.08484,233.87738,0.64289,0.09084,185.05922,0.6569,0.09499,146.35823,0.6713,0.10161,115.77804,0.68591,0.10627,91.6721,0.70052,0.11256,72.51701,0.71599,0.12171,57.36816,0.73676,0.13011,45.3629,0.75873,0.13877,35.93134,0.78256,0.14509,28.40909,0.81161,0.14994,22.48202,0.84279,0.15038,17.79613,0.87112,0.14807,14.06813,0.89936,0.13943,11.1448,0.92448,0.12769,8.81772,0.94558,0.11581,6.97545,0.96094,0.10109,5.5173,0.97447,0.08907,4.36941,0.98398,0.07929,3.45686,0.99113,0.06682,2.73547,0.99936,0.06014,2.16054,1.00389,0.05542,1.70952,1.00786,0.05059,1.35352,1.01166,0.04763,1.07079,1.01576,0.04655,0.84734,1.01922,0.04658,0.67072,1.02337,0.04841,0.53067,1.02654,0.04994,0.41976,1.0315,0.05422,0.33183,1.0366,0.05982,0.26261,1.04181,0.06741,0.20791,1.04759,0.07626,0.16452,1.05556,0.08608,0.13007,1.06663,0.10029,0.10309,1.0775,0.11938,0.08153,1.08766,0.14103,0.06443,1.09946,0.16397,0.05102,1.11544,0.1847,0.04042,1.13941,0.21071,0.03192,1.1667,0.24445,0.02528,1.19593,0.27807,0.01999,1.23453,0.31118,35,78,50
2,6445,20004.453,0.47543,-0.02053,15829.126,0.4822,-0.00602,12516.703,0.48821,0.0071,9909.4424,0.49684,0.01636,7835.48,0.50474,0.02408,6217.2461,0.50897,0.03085,4905.291,0.51698,0.03579,3881.2737,0.52353,0.04347,3070.9827,0.53359,0.04677,2430.7778,0.54258,0.05213,1923.1537,0.5506,0.05723,1522.4358,0.5592,0.06098,1203.8446,0.56901,0.06597,952.86591,0.57975,0.06843,754.27557,0.59086,0.07172,596.71857,0.60094,0.07411,471.96338,0.61234,0.07933,373.20856,0.62375,0.08317,295.47278,0.6353,0.08604,233.87738,0.64701,0.08898,185.05922,0.66044,0.09376,146.35823,0.67487,0.10056,115.77804,0.68828,0.10603,91.6721,0.70473,0.11423,72.51701,0.72054,0.12043,57.36816,0.74112,0.13061,45.3629,0.76239,0.13964,35.93134,0.78713,0.14569,28.40909,0.81465,0.15107,22.48202,0.84593,0.15194,17.79613,0.87424,0.14732,14.06813,0.90291,0.13873,11.1448,0.92657,0.12731,8.81772,0.94765,0.11323,6.97545,0.96227,0.10132,5.5173,0.97655,0.08871,4.36941,0.98531,0.07749,3.45686,0.99334,0.06559,2.73547,0.99922,0.06056,2.16054,1.00551,0.05452,1.70952,1.00996,0.05043,1.35352,1.01293,0.04798,1.07079,1.0181,0.04615,0.84734,1.02083,0.04623,0.67072,1.02521,0.04824,0.53067,1.02845,0.0506,0.41976,1.03282,0.05395,0.33183,1.03813,0.05945,0.26261,1.04326,0.06726,0.20791,1.04875,0.07637,0.16452,1.05668,0.08628,0.13007,1.06676,0.09967,0.10309,1.07901,0.11799,0.08153,1.08935,0.14015,0.06443,1.10233,0.16465,0.05102,1.11667,0.18485,0.04042,1.13943,0.21066,0.03192,1.16754,0.24327,0.02528,1.19684,0.27811,0.01999,1.23356,0.31152,35,78,50
2,6446,20004.453,0.48043,-0.02184,15829.126,0.48755,-0.00632,12516.703,0.49366,0.00653,9909.4424,0.50065,0.01628,7835.48,0.50794,0.02509,6217.2461,0.51487,0.03185,4905.291,0.5218,0.03796,3881.2737,0.52801,0.04208,3070.9827,0.53774,0.0493,2430.7778,0.54588,0.05104,1923.1537,0.55594,0.05632,1522.4358,0.56427,0.061,1203.8446,0.5721,0.06469,952.86591,0.58385,0.06866,754.27557,0.59549,0.07133,596.71857,0.60552,0.07458,471.96338,0.61634,0.07896,373.20856,0.62898,0.08231,295.47278,0.64064,0.08568,233.87738,0.65286,0.09039,185.05922,0.66692,0.09535,146.35823,0.67906,0.09957,115.77804,0.69348,0.10698,91.6721,0.70804,0.11291,72.51701,0.72512,0.12161,57.36816,0.745,0.13013,45.3629,0.76698,0.13697,35.93134,0.79118,0.14416,28.40909,0.82055,0.14987,22.48202,0.8477,0.15003,17.79613,0.87779,0.14628,14.06813,0.90557,0.13856,11.1448,0.93023,0.12635,8.81772,0.95066,0.11311,6.97545,0.9669,0.09958,5.5173,0.97748,0.08533,4.36941,0.98904,0.0764,3.45686,0.99632,0.06725,2.73547,1.00128,0.06093,2.16054,1.00767,0.05245,1.70952,1.01221,0.04955,1.35352,1.0159,0.04788,1.07079,1.01971,0.04597,0.84734,1.02443,0.04602,0.67072,1.02774,0.04761,0.53067,1.03186,0.05055,0.41976,1.03511,0.05493,0.33183,1.04001,0.06001,0.26261,1.04563,0.06632,0.20791,1.05215,0.07578,0.16452,1.05909,0.0876,0.13007,1.06701,0.10053,0.10309,1.0786,0.11469,0.08153,1.09448,0.13396,0.06443,1.11134,0.16032,0.05102,1.1256,0.1898,0.04042,1.14136,0.217,0.03192,1.1661,0.24468,0.02528,1.19959,0.27788,0.01999,1.23627,0.31693,35,78,50
2,6447,20004.453,0.47416,-0.01994,15829.126,0.48249,-0.00661,12516.703,0.48751,0.00548,9909.4424,0.49466,0.01483,7835.48,0.50263,0.02399,6217.2461,0.50911,0.03191,4905.291,0.51674,0.03735,3881.2737,0.52397,0.04286,3070.9827,0.53154,0.04824,2430.7778,0.54141,0.05317,1923.1537,0.55007,0.05718,1522.4358,0.5571,0.06072,1203.8446,0.56944,0.0631,952.86591,0.57887,0.06899,754.27557,0.58999,0.07147,596.71857,0.60041,0.07506,471.96338,0.61099,0.07906,373.20856,0.62307,0.08173,295.47278,0.63604,0.08538,233.87738,0.64662,0.09042,185.05922,0.66116,0.09492,146.35823,0.67311,0.10013,115.77804,0.68835,0.10698,91.6721,0.70347,0.11312,72.51701,0.7189,0.12151,57.36816,0.73967,0.12859,45.3629,0.76193,0.13859,35.93134,0.78741,0.14581,28.40909,0.8143,0.14816,22.48202,0.84419,0.14876,17.79613,0.87331,0.14541,14.06813,0.90045,0.13694,11.1448,0.92323,0.12565,8.81772,0.94502,0.11245,6.97545,0.96053,0.09804,5.5173,0.97193,0.08527,4.36941,0.98159,0.07522,3.45686,0.99076,0.06767,2.73547,0.99572,0.05954,2.16054,1.00095,0.05355,1.70952,1.00535,0.04944,1.35352,1.00866,0.04717,1.07079,1.01236,0.04562,0.84734,1.01671,0.04529,0.67072,1.021,0.04682,0.53067,1.02483,0.04966,0.41976,1.02863,0.0545,0.33183,1.03355,0.05901,0.26261,1.04006,0.06655,0.20791,1.04699,0.07701,0.16452,1.05298,0.08963,0.13007,1.05955,0.10286,0.10309,1.06919,0.11672,0.08153,1.08241,0.13451,0.06443,1.09893,0.15721,0.05102,1.11498,0.1819,0.04042,1.13603,0.20689,0.03192,1.1684,0.23595,0.02528,1.20636,0.27669,0.01999,1.24334,0.32681,35,78,50
2,6448,20004.453,0.47442,-0.02133,15829.126,0.4804,-0.00451,12516.703,0.48689,0.00615,9909.4424,0.49371,0.016,7835.48,0.50168,0.02518,6217.2461,0.50763,0.03112,4905.291,0.51668,0.03773,3881.2737,0.52491,0.04264,3070.9827,0.5317,0.04755,2430.7778,0.54148,0.05232,1923.1537,0.54923,0.05502,1522.4358,0.5586,0.05924,1203.8446,0.56849,0.0636,952.86591,0.5784,0.06699,754.27557,0.58983,0.07279,596.71857,0.59913,0.0736,471.96338,0.61158,0.07923,373.20856,0.62293,0.08368,295.47278,0.63438,0.08607,233.87738,0.64544,0.09163,185.05922,0.65996,0.09562,146.35823,0.67331,0.10049,115.77804,0.68909,0.10712,91.6721,0.70253,0.11342,72.51701,0.71946,0.12157,57.36816,0.73993,0.13214,45.3629,0.76017,0.13838,35.93134,0.78613,0.1461,28.40909,0.81338,0.14917,22.48202,0.84358,0.15022,17.79613,0.87299,0.14611,14.06813,0.90058,0.13899,11.1448,0.92387,0.1249,8.81772,0.94457,0.11236,6.97545,0.96181,0.09884,5.5173,0.97423,0.08658,4.36941,0.98214,0.07637,3.45686,0.98972,0.06737,2.73547,0.99643,0.05943,2.16054,1.00143,0.05361,1.70952,1.00599,0.05005,1.35352,1.01075,0.04742,1.07079,1.01375,0.04547,0.84734,1.0177,0.04558,0.67072,1.02198,0.04731,0.53067,1.02518,0.05081,0.41976,1.02913,0.05491,0.33183,1.03327,0.05958,0.26261,1.03959,0.06634,0.20791,1.04583,0.07621,0.16452,1.0527,0.08775,0.13007,1.06104,0.09967,0.10309,1.07312,0.11428,0.08153,1.08854,0.13558,0.06443,1.10439,0.1617,0.05102,1.11695,0.18978,0.04042,1.13422,0.21497,0.03192,1.16137,0.24264,0.02528,1.194,0.27776,0.01999,1.22963,0.31656,35,78,50
2,6449,20004.453,0.45063,-0.02275,15829.126,0.45818,-0.00805,12516.703,0.46543,0.00434,9909.4424,0.47202,0.01754,7835.48,0.48042,0.02513,6217.2461,0.48664,0.03079,4905.291,0.49306,0.03914,3881.2737,0.50116,0.04365,3070.9827,0.50952,0.04785,2430.7778,0.51924,0.05303,1923.1537,0.52826,0.05782,1522.4358,0.53705,0.05967,1203.8446,0.54627,0.06479,952.86591,0.55584,0.06684,754.27557,0.56633,0.07223,596.71857,0.57856,0.07407,471.96338,0.58706,0.07986,373.20856,0.60172,0.08284,295.47278,0.61377,0.08636,233.87738,0.62508,0.09107,185.05922,0.63784,0.09341,146.35823,0.65105,0.10181,115.77804,0.66699,0.10777,91.6721,0.68196,0.11368,72.51701,0.69901,0.12237,57.36816,0.71827,0.13038,45.3629,0.73915,0.13817,35.93134,0.7653,0.14424,28.40909,0.79268,0.14881,22.48202,0.8232,0.14873,17.79613,0.85142,0.14463,14.06813,0.88082,0.13728,11.1448,0.90225,0.12407,8.81772,0.92201,0.11135,6.97545,0.93826,0.0992,5.5173,0.95079,0.08483,4.36941,0.95951,0.07528,3.45686,0.96627,0.06602,2.73547,0.97387,0.0578,2.16054,0.97885,0.05341,1.70952,0.9817,0.04972,1.35352,0.98705,0.04662,1.07079,0.99089,0.04573,0.84734,0.99469,0.04614,0.67072,0.99796,0.04789,0.53067,1.00224,0.04976,0.41976,1.00661,0.05372,0.33183,1.01132,0.0597,0.26261,1.01655,0.06733,0.20791,1.02223,0.07572,0.16452,1.03087,0.08593,0.13007,1.04153,0.10045,0.10309,1.05193,0.1191,0.08153,1.06112,0.1396,0.06443,1.07308,0.16175,0.05102,1.0908,0.18214,0.04042,1.11466,0.20974,0.03192,1.14048,0.24277,0.02528,1.16898,0.27448,0.01999,1.20995,0.30807,35,78,50
2,6450,20004.453,0.48138,-0.02219,15829.126,0.48935,-0.00672,12516.703,0.49534,0.00529,9909.4424,0.50168,0.01507,7835.48,0.50837,0.02345,6217.2461,0.51711,0.03089,4905.291,0.52416,0.03687,3881.2737,0.53149,0.04242,3070.9827,0.53914,0.04629,2430.7778,0.54787,0.05106,1923.1537,0.55776,0.05555,1522.4358,0.56528,0.06101,1203.8446,0.57545,0.06387,952.86591,0.58586,0.06603,754.27557,0.59662,0.07117,596.71857,0.60689,0.07441,471.96338,0.61878,0.07711,373.20856,0.6289,0.08057,295.47278,0.64138,0.08454,233.87738,0.65353,0.08957,185.05922,0.6661,0.0942,146.35823,0.67928,0.09852,115.77804,0.69291,0.10446,91.6721,0.70801,0.11227,72.51701,0.72526,0.12074,57.36816,0.74401,0.12741,45.3629,0.76683,0.13805,35.93134,0.78995,0.14371,28.40909,0.81939,0.14861,22.48202,0.84767,0.14851,17.79613,0.87658,0.14298,14.06813,0.90493,0.13615,11.1448,0.92824,0.1233,8.81772,0.94877,0.1117,6.97545,0.96353,0.09864,5.5173,0.97495,0.08693,4.36941,0.98501,0.07504,3.45686,0.99207,0.06453,2.73547,0.9989,0.05805,2.16054,1.00383,0.05304,1.70952,1.00732,0.04862,1.35352,1.01142,0.04693,1.07079,1.01557,0.04551,0.84734,1.01871,0.04585,0.67072,1.02238,0.04738,0.53067,1.02595,0.04939,0.41976,1.03085,0.0533,0.33183,1.03602,0.05963,0.26261,1.04079,0.06702,0.20791,1.04674,0.07534,0.16452,1.05532,0.08556,0.13007,1.06611,0.10029,0.10309,1.07642,0.11866,0.08153,1.08559,0.13961,0.06443,1.09786,0.16142,0.05102,1.11591,0.18201,0.04042,1.13993,0.20952,0.03192,1.16504,0.24216,0.02528,1.19451,0.27439,0.01999,1.23479,0.30701,35,78,50
2,6511,20004.453,0.37882,-0.01676,15829.126,0.38548,-0.00402,12516.703,0.39314,0.00795,9909.4424,0.40189,0.01639,7835.48,0.40763,0.02312,6217.2461,0.41437,0.02871,4905.291,0.42142,0.03336,3881.2737,0.42973,0.0375,3070.9827,0.43711,0.04076,2430.7778,0.44374,0.04325,1923.1537,0.44935,0.04693,1522.4358,0.45835,0.04937,1203.8446,0.46669,0.05152,952.86591,0.47256,0.05171,754.27557,0.48085,0.05609,596.71857,0.48915,0.0574,471.96338,0.49862,0.06128,373.20856,0.50684,0.06375,295.47278,0.51551,0.06726,233.87738,0.52387,0.07155,185.05922,0.53327,0.07708,146.35823,0.54582,0.0812,115.77804,0.55576,0.08895,91.6721,0.56779,0.09578,72.51701,0.58244,0.10297,57.36816,0.59931,0.11167,45.3629,0.62004,0.11888,35.93134,0.64123,0.1264,28.40909,0.66627,0.13072,22.48202,0.69156,0.13089,17.79613,0.71865,0.12703,14.06813,0.74163,0.11698,11.1448,0.76115,0.10751,8.81772,0.77985,0.09542,6.97545,0.79452,0.08259,5.5173,0.8038,0.07253,4.36941,0.81014,0.06397,3.45686,0.81671,0.05556,2.73547,0.82182,0.04952,2.16054,0.82547,0.04524,1.70952,0.82864,0.04276,1.35352,0.83258,0.04026,1.07079,0.83617,0.03945,0.84734,0.83939,0.04096,0.67072,0.84202,0.04327,0.53067,0.84477,0.0463,0.41976,0.84857,0.05011,0.33183,0.85341,0.05582,0.26261,0.85828,0.06353,0.20791,0.86452,0.07332,0.16452,0.87147,0.08348,0.13007,0.88178,0.09601,0.10309,0.89464,0.1143,0.08153,0.90631,0.13675,0.06443,0.91916,0.16159,0.05102,0.9323,0.18155,0.04042,0.9543,0.20553,0.03192,0.98256,0.23431,0.02528,1.01301,0.26643,0.01999,1.04892,0.29675,45,78,50
2,6512,20004.453,0.37739,-0.01846,15829.126,0.38499,-0.00371,12516.703,0.39281,0.00613,9909.4424,0.39988,0.01525,7835.48,0.40705,0.02331,6217.2461,0.41462,0.02833,4905.291,0.42173,0.03324,3881.2737,0.42848,0.03692,3070.9827,0.43581,0.04115,2430.7778,0.44396,0.04319,1923.1537,0.45078,0.04569,1522.4358,0.45734,0.04859,1203.8446,0.465,0.05057,952.86591,0.47319,0.0525,754.27557,0.48032,0.05495,596.71857,0.48937,0.05826,471.96338,0.49764,0.06141,373.20856,0.50356,0.06446,295.47278,0.51446,0.06556,233.87738,0.52449,0.07312,185.05922,0.53386,0.0765,146.35823,0.54524,0.08251,115.77804,0.5558,0.09001,91.6721,0.5679,0.09595,72.51701,0.58222,0.10269,57.36816,0.59999,0.11104,45.3629,0.62014,0.11996,35.93134,0.64342,0.12557,28.40909,0.66733,0.13088,22.48202,0.69284,0.13061,17.79613,0.72037,0.12566,14.06813,0.74333,0.11662,11.1448,0.76252,0.10633,8.81772,0.77896,0.09465,6.97545,0.79133,0.08312,5.5173,0.80242,0.07098,4.36941,0.80921,0.06298,3.45686,0.81474,0.05513,2.73547,0.81872,0.04885,2.16054,0.82398,0.04435,1.70952,0.82783,0.04217,1.35352,0.83043,0.04016,1.07079,0.83369,0.03937,0.84734,0.83698,0.04055,0.67072,0.84024,0.04291,0.53067,0.84333,0.04652,0.41976,0.84652,0.05036,0.33183,0.85118,0.05558,0.26261,0.85683,0.06353,0.20791,0.86284,0.07318,0.16452,0.86931,0.08369,0.13007,0.87903,0.0959,0.10309,0.89198,0.11215,0.08153,0.90648,0.13457,0.06443,0.92034,0.16032,0.05102,0.93239,0.184,0.04042,0.95248,0.20689,0.03192,0.9803,0.23479,0.02528,1.0131,0.26718,0.01999,1.04601,0.29875,45,78,50
2,6513,20004.453,0.3775,-0.01774,15829.126,0.38491,-0.005,12516.703,0.39231,0.00728,9909.4424,0.39987,0.01665,7835.48,0.40764,0.02109,6217.2461,0.41456,0.02825,4905.291,0.42055,0.03238,3881.2737,0.42795,0.03689,3070.9827,0.43498,0.03967,2430.7778,0.44251,0.04254,1923.1537,0.45121,0.04447,1522.4358,0.45644,0.04897,1203.8446,0.46268,0.05068,952.86591,0.47368,0.05131,754.27557,0.47893,0.05498,596.71857,0.48829,0.05914,471.96338,0.49553,0.06287,373.20856,0.50566,0.06612,295.47278,0.51486,0.06686,233.87738,0.52412,0.07211,185.05922,0.5329,0.07563,146.35823,0.54167,0.0826,115.77804,0.55681,0.08856,91.6721,0.5687,0.09532,72.51701,0.58252,0.10251,57.36816,0.59784,0.1108,45.3629,0.61838,0.11977,35.93134,0.64038,0.1266,28.40909,0.66431,0.12914,22.48202,0.69214,0.129,17.79613,0.71652,0.1248,14.06813,0.74,0.11728,11.1448,0.75982,0.10609,8.81772,0.77657,0.09431,6.97545,0.78908,0.0818,5.5173,0.80006,0.07236,4.36941,0.80771,0.0626,3.45686,0.81221,0.05407,2.73547,0.81672,0.04946,2.16054,0.82124,0.04536,1.70952,0.82509,0.04126,1.35352,0.82826,0.03998,1.07079,0.8313,0.0397,0.84734,0.83358,0.04081,0.67072,0.83758,0.04288,0.53067,0.84119,0.04515,0.41976,0.84574,0.05041,0.33183,0.84943,0.05745,0.26261,0.85304,0.06504,0.20791,0.85882,0.07297,0.16452,0.86706,0.08365,0.13007,0.87617,0.09763,0.10309,0.88528,0.11333,0.08153,0.89804,0.12984,0.06443,0.9152,0.15086,0.05102,0.93966,0.17571,0.04042,0.96209,0.21032,0.03192,0.98236,0.24619,0.02528,1.00622,0.27694,0.01999,1.04025,0.30714,45,78,50
